time;direction;DLC;;id
20.671.096;Rx;8;25 03 1C 00 00 00 00 44;258
20.671.334;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.671.582;Rx;8;B2 20 00 00 00 00 00 D2;260
20.671.831;Rx;8;10 27 00 00 00 00 00 37;261
20.672.119;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
20.672.405;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.674.827;Rx;8;00 00 3C 37 00 00 00 00;274
20.684.845;Rx;8;01 00 00 00 00 00 00 00;275
20.691.163;Rx;8;25 03 1C 00 00 00 00 44;258
20.691.401;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.691.649;Rx;8;B2 20 00 00 00 00 00 D2;260
20.691.898;Rx;8;10 27 00 00 00 00 00 37;261
20.692.182;Rx;8;00 03 E7 03 28 00 C7 0F;417333248x
20.692.468;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.702.188;Rx;8;00 5A 00 C5 03 00 00 54;545
20.711.216;Rx;8;25 03 1C 00 00 00 00 44;258
20.711.455;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.711.703;Rx;8;B2 20 00 00 00 00 00 D2;260
20.711.951;Rx;8;10 27 00 00 00 00 00 37;261
20.712.239;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
20.712.525;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.728.188;Rx;8;00 33 01 22 08 02 02 00;773
20.728.426;Rx;8;00 33 01 22 08 03 01 01;774
20.728.717;Rx;8;00 00 00 00 00 00 01 00;417333259x
20.730.571;Rx;8;E0 38 37 38 38 FF FF FF;516
20.730.811;Rx;8;C6 0F 12 AE 0F 05 00 00;517
20.731.057;Rx;8;38 01 37 02 00 00 00 00;518
20.736.189;Rx;8;25 03 1C 00 00 00 00 44;258
20.736.428;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.736.676;Rx;8;B2 20 00 00 00 00 00 D2;260
20.736.924;Rx;8;10 27 00 00 00 00 00 37;261
20.737.212;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
20.737.498;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.751.295;Rx;8;25 03 1C 00 00 00 00 44;258
20.751.533;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.751.781;Rx;8;B2 20 00 00 00 00 00 D2;260
20.752.030;Rx;8;10 27 00 00 00 00 00 37;261
20.752.314;Rx;8;00 03 E7 03 2A 00 C5 0F;417333248x
20.752.600;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.765.826;Rx;8;02 00 00 00 51 00 CB 02;785
20.771.346;Rx;8;25 03 1C 00 00 00 00 44;258
20.771.584;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.771.832;Rx;8;B2 20 00 00 00 00 00 D2;260
20.772.080;Rx;8;10 27 00 00 00 00 00 37;261
20.772.367;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
20.772.653;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.775.821;Rx;8;00 00 3C 37 00 00 00 00;274
20.785.830;Rx;8;01 00 00 00 00 00 00 00;275
20.791.409;Rx;8;25 03 1C 00 00 00 00 44;258
20.791.647;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.791.895;Rx;8;B2 20 00 00 00 00 00 D2;260
20.792.143;Rx;8;10 27 00 00 00 00 00 37;261
20.792.432;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
20.792.718;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.797.820;Rx;8;33 30 30 30 36 41 00 00;788
20.802.158;Rx;8;00 5A 00 C5 03 00 00 54;545
20.810.811;Rx;8;50 35 15 32 33 00 00 00;791
20.811.471;Rx;8;25 03 1C 00 00 00 00 44;258
20.811.710;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.811.958;Rx;8;B2 20 00 00 00 00 00 D2;260
20.812.206;Rx;8;10 27 00 00 00 00 00 37;261
20.812.494;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
20.812.780;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.829.453;Rx;8;03 03 01 02 00 00 00 00;771
20.829.696;Rx;8;18 04 1C 00 00 16 16 00;770
20.829.940;Rx;8;04 30 34 33 00 00 00 00;772
20.830.842;Rx;8;00 00 C8 00 00 00 07 CF;513
20.831.088;Rx;8;09 01 00 00 00 00 00 0A;514
20.831.322;Rx;8;84 C4 8F F1 43 FC 10 3F;515
20.831.816;Rx;8;05 05 03 03 01 00 03 03;789
20.832.582;Rx;8;25 03 1C 00 00 00 00 44;258
20.832.821;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.833.069;Rx;8;B2 20 00 00 00 00 00 D2;260
20.833.317;Rx;8;10 27 00 00 00 00 00 37;261
20.833.605;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
20.833.891;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.851.552;Rx;8;25 03 1C 00 00 00 00 44;258
20.851.791;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.852.039;Rx;8;B2 20 00 00 00 00 00 D2;260
20.852.287;Rx;8;10 27 00 00 00 00 00 37;261
20.852.575;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
20.852.861;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.866.831;Rx;8;02 00 00 00 51 00 CB 02;785
20.871.601;Rx;8;25 03 1C 00 00 00 00 44;258
20.871.839;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.872.087;Rx;8;B2 20 00 00 00 00 00 D2;260
20.872.336;Rx;8;10 27 00 00 00 00 00 37;261
20.872.624;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
20.872.910;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.876.810;Rx;8;00 00 3C 37 00 00 00 00;274
20.886.830;Rx;8;01 00 00 00 00 00 00 00;275
20.891.678;Rx;8;25 03 1C 00 00 00 00 44;258
20.891.916;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.892.164;Rx;8;B2 20 00 00 00 00 00 D2;260
20.892.412;Rx;8;10 27 00 00 00 00 00 37;261
20.892.700;Rx;8;00 03 E7 03 20 00 C2 0F;417333248x
20.892.987;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.909.382;Rx;8;00 5A 00 C5 03 00 00 54;545
20.911.736;Rx;8;25 03 1C 00 00 00 00 44;258
20.911.974;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.912.223;Rx;8;B2 20 00 00 00 00 00 D2;260
20.912.471;Rx;8;10 27 00 00 00 00 00 37;261
20.912.759;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
20.913.045;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.931.084;Rx;8;E1 FF 3A 38 3A 3B 40 FF;516
20.931.324;Rx;8;C6 0F 12 AE 0F 05 00 00;517
20.931.571;Rx;8;38 01 37 02 00 00 00 00;518
20.936.705;Rx;8;25 03 1C 00 00 00 00 44;258
20.936.943;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.937.191;Rx;8;B2 20 00 00 00 00 00 D2;260
20.937.439;Rx;8;10 27 00 00 00 00 00 37;261
20.937.730;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
20.938.016;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.951.813;Rx;8;25 03 1C 00 00 00 00 44;258
20.952.051;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.952.299;Rx;8;B2 20 00 00 00 00 00 D2;260
20.952.547;Rx;8;10 27 00 00 00 00 00 37;261
20.952.835;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
20.953.121;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.967.811;Rx;8;02 00 00 00 51 00 CB 02;785
20.971.881;Rx;8;25 03 1C 00 00 00 00 44;258
20.972.119;Rx;8;FF FF 2C 04 5A 00 00 88;259
20.972.368;Rx;8;B2 20 00 00 00 00 00 D2;260
20.972.616;Rx;8;10 27 00 00 00 00 00 37;261
20.972.904;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
20.973.190;Rx;8;03 20 00 01 01 00 50 01;417333504x
20.977.818;Rx;8;00 00 3C 37 00 00 00 00;274
20.987.826;Rx;8;01 00 00 00 00 00 00 00;275
20.991.938;Rx;8;25 03 1C 00 00 00 00 44;258
20.992.180;Rx;8;00 00 2C 04 5A 00 00 8A;259
20.992.428;Rx;8;B2 20 00 00 00 00 00 D2;260
20.992.677;Rx;8;10 27 00 00 00 00 00 37;261
20.992.965;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
20.993.251;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.002.315;Rx;8;00 5A 00 C5 03 00 00 54;545
21.010.271;94 R;1;03 XR 0 E 0 O 0 B 10.10;
21.010.271;sta;rr;or active;
21.010.271;R 0;X;R 0 E 0 O 0 B 0.00%;
21.010.271;sta;rr;or active;
21.010.812;Rx;8;00 15 4B 5D 85 01 00 00;792
21.011.975;Rx;8;25 03 1C 00 00 00 00 44;258
21.012.217;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.012.465;Rx;8;B2 20 00 00 00 00 00 D2;260
21.012.713;Rx;8;10 27 00 00 00 00 00 37;261
21.012.999;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
21.013.285;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.029.973;Rx;8;03 03 01 02 00 00 00 00;771
21.030.215;Rx;8;18 04 1C 00 00 16 16 00;770
21.030.465;Rx;8;05 00 00 00 00 00 00 00;772
21.031.361;Rx;8;00 00 C8 00 00 00 07 CF;513
21.031.607;Rx;8;09 01 00 00 00 00 00 0A;514
21.031.841;Rx;8;80 B1 8F EC 23 FB C4 3E;515
21.032.821;Rx;8;05 05 03 03 01 00 03 03;789
21.033.067;Rx;8;25 03 1C 00 00 00 00 44;258
21.033.309;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.033.558;Rx;8;B2 20 00 00 00 00 00 D2;260
21.033.806;Rx;8;10 27 00 00 00 00 00 37;261
21.034.094;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.034.380;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.052.079;Rx;8;25 03 1C 00 00 00 00 44;258
21.052.321;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.052.570;Rx;8;B2 20 00 00 00 00 00 D2;260
21.052.818;Rx;8;10 27 00 00 00 00 00 37;261
21.053.106;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.053.392;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.068.807;Rx;8;02 00 00 00 51 00 CB 02;785
21.072.144;Rx;8;25 03 1C 00 00 00 00 44;258
21.072.386;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.072.634;Rx;8;B2 20 00 00 00 00 00 D2;260
21.072.882;Rx;8;10 27 00 00 00 00 00 37;261
21.073.170;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.073.456;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.078.812;Rx;8;00 00 3C 37 00 00 00 00;274
21.088.840;Rx;8;01 00 00 00 00 00 00 00;275
21.092.200;Rx;8;25 03 1C 00 00 00 00 44;258
21.092.443;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.092.691;Rx;8;B2 20 00 00 00 00 00 D2;260
21.092.939;Rx;8;10 27 00 00 00 00 00 37;261
21.093.227;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
21.093.513;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.102.167;Rx;8;00 5A 00 C5 03 00 00 54;545
21.112.236;Rx;8;25 03 1C 00 00 00 00 44;258
21.112.478;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.112.726;Rx;8;B2 20 00 00 00 00 00 D2;260
21.112.974;Rx;8;10 27 00 00 00 00 00 37;261
21.113.262;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.113.549;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.131.620;Rx;8;22 FF FF FF FF FF FF FF;516
21.131.860;Rx;8;C6 0F 12 AE 0F 05 00 00;517
21.132.106;Rx;8;38 01 37 02 00 00 00 00;518
21.137.197;Rx;8;25 03 1C 00 00 00 00 44;258
21.137.439;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.137.687;Rx;8;B2 20 00 00 00 00 00 D2;260
21.137.935;Rx;8;10 27 00 00 00 00 00 37;261
21.138.221;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
21.138.507;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.152.344;Rx;8;25 03 1C 00 00 00 00 44;258
21.152.586;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.152.835;Rx;8;B2 20 00 00 00 00 00 D2;260
21.153.083;Rx;8;10 27 00 00 00 00 00 37;261
21.153.371;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.153.657;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.169.812;Rx;8;02 00 00 00 51 00 CB 02;785
21.172.395;Rx;8;25 03 1C 00 00 00 00 44;258
21.172.637;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.172.885;Rx;8;B2 20 00 00 00 00 00 D2;260
21.173.133;Rx;8;10 27 00 00 00 00 00 37;261
21.173.421;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
21.173.707;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.179.815;Rx;8;00 00 3C 37 00 00 00 00;274
21.189.833;Rx;8;01 00 00 00 00 00 00 00;275
21.192.433;Rx;8;25 03 1C 00 00 00 00 44;258
21.192.672;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.192.920;Rx;8;B2 20 00 00 00 00 00 D2;260
21.193.168;Rx;8;10 27 00 00 00 00 00 37;261
21.193.454;Rx;8;00 03 E7 03 28 00 C9 0F;417333248x
21.193.740;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.202.128;Rx;8;00 5A 00 C5 03 00 00 54;545
21.212.503;Rx;8;25 03 1C 00 00 00 00 44;258
21.212.741;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.212.989;Rx;8;B2 20 00 00 00 00 00 D2;260
21.213.237;Rx;8;10 27 00 00 00 00 00 37;261
21.213.525;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.213.811;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.228.504;Rx;8;60 00 2C 04 F3 01 2C 04;417333249x
21.229.495;Rx;8;00 33 01 22 08 02 02 00;773
21.229.733;Rx;8;00 33 01 22 08 03 01 01;774
21.230.023;Rx;8;00 00 00 00 00 00 01 00;417333259x
21.230.493;Rx;8;03 03 01 02 00 00 00 00;771
21.230.735;Rx;8;18 04 1C 00 00 16 16 00;770
21.230.969;Rx;8;01 30 33 4E 4D 45 30 38;772
21.231.867;Rx;8;00 00 C8 00 00 00 07 CF;513
21.232.114;Rx;8;09 01 00 00 00 00 00 0A;514
21.232.350;Rx;8;81 AE 8F F0 33 FC 04 3F;515
21.233.806;Rx;8;05 05 03 03 01 00 03 03;789
21.234.358;Rx;8;25 03 1C 00 00 00 00 44;258
21.234.596;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.234.844;Rx;8;B2 20 00 00 00 00 00 D2;260
21.235.092;Rx;8;10 27 00 00 00 00 00 37;261
21.235.380;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.235.667;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.252.618;Rx;8;25 03 1C 00 00 00 00 44;258
21.252.856;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.253.104;Rx;8;B2 20 00 00 00 00 00 D2;260
21.253.352;Rx;8;10 27 00 00 00 00 00 37;261
21.253.640;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.253.927;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.270.804;Rx;8;02 00 00 00 51 00 CB 02;785
21.272.654;Rx;8;25 03 1C 00 00 00 00 44;258
21.272.892;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.273.140;Rx;8;B2 20 00 00 00 00 00 D2;260
21.273.389;Rx;8;10 27 00 00 00 00 00 37;261
21.273.677;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.273.963;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.280.813;Rx;8;00 00 3C 37 00 00 00 00;274
21.290.829;Rx;8;01 00 00 00 00 00 00 00;275
21.292.691;Rx;8;25 03 1C 00 00 00 00 44;258
21.292.929;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.293.177;Rx;8;B2 20 00 00 00 00 00 D2;260
21.293.425;Rx;8;10 27 00 00 00 00 00 37;261
21.293.709;Rx;8;00 03 E7 03 2A 00 C5 0F;417333248x
21.293.996;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.302.139;Rx;8;00 5A 00 C5 03 00 00 54;545
21.311.799;Rx;8;50 35 15 32 33 00 00 00;791
21.312.757;Rx;8;25 03 1C 00 00 00 00 44;258
21.312.995;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.313.243;Rx;8;B2 20 00 00 00 00 00 D2;260
21.313.492;Rx;8;10 27 00 00 00 00 00 37;261
21.313.778;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
21.314.064;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.332.127;Rx;8;E0 38 37 38 38 FF FF FF;516
21.332.367;Rx;8;C6 0F 12 AE 0F 05 00 00;517
21.332.613;Rx;8;38 01 37 02 00 00 00 00;518
21.337.688;Rx;8;25 03 1C 00 00 00 00 44;258
21.337.926;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.338.174;Rx;8;B2 20 00 00 00 00 00 D2;260
21.338.422;Rx;8;10 27 00 00 00 00 00 37;261
21.338.706;Rx;8;00 03 E7 03 2A 00 C5 0F;417333248x
21.338.992;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.352.849;Rx;8;25 03 1C 00 00 00 00 44;258
21.353.088;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.353.336;Rx;8;B2 20 00 00 00 00 00 D2;260
21.353.584;Rx;8;10 27 00 00 00 00 00 37;261
21.353.870;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
21.354.156;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.371.794;Rx;8;02 00 00 00 51 00 CB 02;785
21.372.920;Rx;8;25 03 1C 00 00 00 00 44;258
21.373.158;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.373.406;Rx;8;B2 20 00 00 00 00 00 D2;260
21.373.654;Rx;8;10 27 00 00 00 00 00 37;261
21.373.940;Rx;8;00 03 E7 03 28 00 C9 0F;417333248x
21.374.227;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.381.800;Rx;8;00 00 3C 37 00 00 00 00;274
21.391.820;Rx;8;01 00 00 00 00 00 00 00;275
21.392.978;Rx;8;25 03 1C 00 00 00 00 44;258
21.393.217;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.393.465;Rx;8;B2 20 00 00 00 00 00 D2;260
21.393.713;Rx;8;10 27 00 00 00 00 00 37;261
21.394.001;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.394.287;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.402.121;Rx;8;00 5A 00 C5 03 00 00 54;545
21.413.010;Rx;8;25 03 1C 00 00 00 00 44;258
21.413.248;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.413.496;Rx;8;B2 20 00 00 00 00 00 D2;260
21.413.744;Rx;8;10 27 00 00 00 00 00 37;261
21.414.032;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.414.318;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.431.031;Rx;8;03 03 01 02 00 00 00 00;771
21.431.274;Rx;8;18 04 1C 00 00 16 17 00;770
21.431.506;Rx;8;02 54 51 4C 30 30 31 47;772
21.432.408;Rx;8;00 00 C8 00 00 00 07 CF;513
21.432.654;Rx;8;09 01 00 00 00 00 00 0A;514
21.432.894;Rx;8;82 C4 0F F1 03 FB E0 3E;515
21.434.804;Rx;8;05 05 03 03 01 00 03 03;789
21.435.500;Rx;8;25 03 1C 00 00 00 00 44;258
21.435.738;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.435.987;Rx;8;B2 20 00 00 00 00 00 D2;260
21.436.235;Rx;8;10 27 00 00 00 00 00 37;261
21.436.517;Rx;8;00 03 E7 03 2A 00 CB 0F;417333248x
21.436.803;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.453.134;Rx;8;25 03 1C 00 00 00 00 44;258
21.453.372;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.453.620;Rx;8;B2 20 00 00 00 00 00 D2;260
21.453.869;Rx;8;10 27 00 00 00 00 00 37;261
21.454.157;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.454.443;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.472.798;Rx;8;02 00 00 00 51 00 CB 02;785
21.473.203;Rx;8;25 03 1C 00 00 00 00 44;258
21.473.441;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.473.689;Rx;8;B2 20 00 00 00 00 00 D2;260
21.473.937;Rx;8;10 27 00 00 00 00 00 37;261
21.474.223;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
21.474.509;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.482.805;Rx;8;00 00 3C 37 00 00 00 00;274
21.492.813;Rx;8;01 00 00 00 00 00 00 00;275
21.493.235;Rx;8;25 03 1C 00 00 00 00 44;258
21.493.473;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.493.721;Rx;8;B2 20 00 00 00 00 00 D2;260
21.493.969;Rx;8;10 27 00 00 00 00 00 37;261
21.494.258;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
21.494.544;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.502.271;Rx;8;00 5A 00 C5 03 00 00 54;545
21.511.809;Rx;8;01 08 00 02 00 01 00 00;792
21.513.303;Rx;8;25 03 1C 00 00 00 00 44;258
21.513.541;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.513.790;Rx;8;B2 20 00 00 00 00 00 D2;260
21.514.038;Rx;8;10 27 00 00 00 00 00 37;261
21.514.326;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.514.612;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.532.651;Rx;8;E1 FF 3A 38 3A 3B 40 FF;516
21.532.891;Rx;8;C6 0F 12 AE 0F 05 00 00;517
21.533.138;Rx;8;38 01 37 02 00 00 00 00;518
21.538.230;Rx;8;25 03 1C 00 00 00 00 44;258
21.538.468;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.538.716;Rx;8;B2 20 00 00 00 00 00 D2;260
21.538.964;Rx;8;10 27 00 00 00 00 00 37;261
21.539.253;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
21.539.539;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.553.392;Rx;8;25 03 1C 00 00 00 00 44;258
21.553.630;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.553.878;Rx;8;B2 20 00 00 00 00 00 D2;260
21.554.126;Rx;8;10 27 00 00 00 00 00 37;261
21.554.414;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.554.700;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.573.448;Rx;8;25 03 1C 00 00 00 00 44;258
21.573.686;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.573.934;Rx;8;B2 20 00 00 00 00 00 D2;260
21.574.182;Rx;8;10 27 00 00 00 00 00 37;261
21.574.420;Rx;8;02 00 00 00 51 00 CB 02;785
21.574.708;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.574.994;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.583.804;Rx;8;00 00 3C 37 00 00 00 00;274
21.593.515;Rx;8;25 03 1C 00 00 00 00 44;258
21.593.753;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.594.001;Rx;8;B2 20 00 00 00 00 00 D2;260
21.594.249;Rx;8;10 27 00 00 00 00 00 37;261
21.594.497;Rx;8;01 00 00 00 00 00 00 00;275
21.594.786;Rx;8;00 03 E7 03 16 00 C2 0F;417333248x
21.595.072;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.602.130;Rx;8;00 5A 00 C5 03 00 00 54;545
21.613.567;Rx;8;25 03 1C 00 00 00 00 44;258
21.613.805;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.614.053;Rx;8;B2 20 00 00 00 00 00 D2;260
21.614.301;Rx;8;10 27 00 00 00 00 00 37;261
21.614.589;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.614.875;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.631.558;Rx;8;03 03 01 02 00 00 00 00;771
21.631.801;Rx;8;18 04 1C 00 00 16 17 00;770
21.632.037;Rx;8;03 44 35 4E 30 30 30 30;772
21.632.939;Rx;8;00 00 C8 00 00 00 07 CF;513
21.633.185;Rx;8;09 01 00 00 00 00 00 0A;514
21.633.419;Rx;8;83 B5 8F EC 43 FB 10 3F;515
21.635.787;Rx;8;05 05 03 03 01 00 03 03;789
21.636.035;Rx;8;25 03 1C 00 00 00 00 44;258
21.636.273;Rx;8;FF FF 2C 04 5A 00 00 88;259
21.636.522;Rx;8;B2 20 00 00 00 00 00 D2;260
21.636.770;Rx;8;10 27 00 00 00 00 00 37;261
21.637.056;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
21.637.342;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.653.677;Rx;8;25 03 1C 00 00 00 00 44;258
21.653.919;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.654.167;Rx;8;B2 20 00 00 00 00 00 D2;260
21.654.416;Rx;8;10 27 00 00 00 00 00 37;261
21.654.704;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.654.990;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.673.729;Rx;8;25 03 1C 00 00 00 00 44;258
21.673.971;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.674.219;Rx;8;B2 20 00 00 00 00 00 D2;260
21.674.468;Rx;8;10 27 00 00 00 00 00 37;261
21.674.756;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.674.994;Rx;8;02 00 00 00 51 00 CB 02;785
21.675.280;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.684.802;Rx;8;00 00 3C 37 00 00 00 00;274
21.693.770;Rx;8;25 03 1C 00 00 00 00 44;258
21.694.013;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.694.261;Rx;8;B2 20 00 00 00 00 00 D2;260
21.694.509;Rx;8;10 27 00 00 00 00 00 37;261
21.694.797;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
21.695.045;Rx;8;01 00 00 00 00 00 00 00;275
21.695.331;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.702.109;Rx;8;00 5A 00 C5 03 00 00 54;545
21.713.820;Rx;8;25 03 1C 00 00 00 00 44;258
21.714.062;Rx;8;00 00 2C 04 5A 00 00 8A;259
21.714.310;Rx;8;B2 20 00 00 00 00 00 D2;260
21.714.558;Rx;8;10 27 00 00 00 00 00 37;261
21.714.846;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
21.715.133;Rx;8;03 20 00 01 01 00 50 01;417333504x
21.730.824;Rx;8;00 33 01 22 08 02 02 00;773
21.731.062;Rx;8;00 33 01 22 08 03 01 01;774
21.731.352;Rx;8;00 00 00 00 00 00 01 00;417333259x
21.733.220;Rx;8;22 FF FF FF FF FF FF FF;516
21.733.458;Rx;8;C6 0F 12 AF 0F 05 00 00;517
21.733.705;Rx;8;38 01 37 02 00 00 00 00;518
21.738.769;Rx;8;25 03 1C 00 00 00 00 44;258
21.739.011;Rx;8;00 00 2C 04 5A 00 00 8A;259
